scope,file,method,boundaries,class,ioi_count,ioi_proportion_among_on_iois,on_duration_sec,on_duration_proportion,representative_time_weighted_median_cc64
per_file,13-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,426,0.10884006131834441,19.68437499999982,0.08504423902575055,74.0
per_file,13-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,385,0.09836484414920797,16.578125000000377,0.0716240177856201,95.0
per_file,13-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,3103,0.7927950945324477,195.19791666666652,0.8433317431886292,127.0
per_file,13-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,573,0.15288153681963715,27.00130208333307,0.12323866236397986,70.0
per_file,13-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,178,0.047491995731056565,7.919270833333068,0.036144936321440314,92.0
per_file,13-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2997,0.7996264674493063,184.17708333333383,0.8406164013145798,127.0
per_file,13-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,539,0.1361111111111111,20.622395833333456,0.09998510134870735,72.0
per_file,13-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,245,0.06186868686868687,10.497395833333444,0.050895307934921225,94.0
per_file,13-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,3176,0.802020202020202,175.13489583333305,0.8491195907163716,127.0
per_file,13-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,604,0.15306639635073493,26.90624999999966,0.1011934202729623,73.0
per_file,13-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,330,0.08362899138367967,15.609375000000323,0.05870628737090169,94.0
per_file,13-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,3012,0.7633046122655854,223.3736979166669,0.8401002923561359,127.0
per_file,13-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,715,0.17960311479527757,34.96223958333258,0.14023680073536415,72.0
per_file,13-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,496,0.12459181110273801,28.00000000000027,0.11231060902809446,94.0
per_file,13-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2770,0.6958050741019844,186.346354166667,0.7474525902365413,127.0
per_file,13-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,658,0.15722819593787335,28.014583333332897,0.1249593443049484,74.0
per_file,13-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,739,0.17658303464755076,33.823958333333664,0.15087212273838338,95.0
per_file,13-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2788,0.6661887694145758,162.3510416666666,0.7241685329566683,127.0
per_file,13-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,715,0.17084826762246116,37.49375000000041,0.13804291549214892,72.0
per_file,13-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,320,0.07646356033452807,19.365104166666026,0.07129762795067737,93.0
per_file,13-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,3150,0.7526881720430108,214.75052083333372,0.7906594565571736,127.0
per_file,13-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,676,0.1783641160949868,28.63645833333296,0.1327952158749465,74.0
per_file,13-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,394,0.10395778364116096,20.472916666666872,0.0949386043725677,94.0
per_file,13-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2720,0.7176781002638523,166.53437499999993,0.7722661797524858,127.0
per_file,14-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,173,0.34462151394422313,13.141927083333428,0.3281529407939674,69.0
per_file,14-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,44,0.08764940239043825,2.8710937499998552,0.07169099717137188,92.0
per_file,14-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,285,0.5677290836653387,24.03515625000012,0.6001560620346608,127.0
per_file,14-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,81,0.37155963302752293,5.682291666666517,0.32206642066419977,71.0
per_file,14-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,24,0.11009174311926606,1.5716145833333188,0.08907749077490737,94.0
per_file,14-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,113,0.518348623853211,10.389322916666742,0.5888560885608928,127.0
per_file,15-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,47,0.746031746031746,5.594278593749875,0.6139528066832667,69.0
per_file,15-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,5,0.07936507936507936,1.1752125000000246,0.1289755239630695,94.0
per_file,15-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,11,0.1746031746031746,2.3424121875000523,0.2570716693536639,127.0
per_file,15-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,133,0.13155291790306628,13.169858624999687,0.11125551674653861,76.0
per_file,15-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,145,0.1434223541048467,15.50639475000019,0.13099396203937044,94.0
per_file,15-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,733,0.7250247279920871,89.6986282499999,0.757750521214091,127.0
per_file,15-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,231,0.4476744186046512,28.482877499999923,0.40859803057588273,76.0
per_file,15-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,185,0.35852713178294576,30.23100609375009,0.43367561975554714,93.0
per_file,15-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,100,0.1937984496124031,10.994914218750033,0.15772634966857002,127.0
per_file,16-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,168,0.42857142857142855,11.09635416666666,0.34807825838336787,75.0
per_file,16-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,151,0.3852040816326531,12.22135416666667,0.38336805130090273,94.0
per_file,16-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,73,0.18622448979591838,8.561197916666671,0.26855369031572945,122.0
per_file,16-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,53,0.14887640449438203,3.0479166666666804,0.09644987968487365,69.0
per_file,16-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,13,0.03651685393258427,1.1843750000000144,0.037478986056630956,91.0
per_file,16-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,290,0.8146067415730337,27.368749999999988,0.8660711342584955,127.0
per_file,17-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,351,0.11894273127753303,13.603124999999752,0.0676540984116117,71.0
per_file,17-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,137,0.04642494069806845,6.547916666666699,0.032565561116119225,94.0
per_file,17-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2463,0.8346323280243985,180.91770833333356,0.8997803404722691,127.0
per_file,17-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,392,0.1060893098782138,17.499982500000314,0.07650273224043848,71.0
per_file,17-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,210,0.056833558863328824,8.349350625000007,0.0364999299425529,93.0
per_file,17-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,3093,0.8370771312584574,202.90043812499985,0.8869973378170086,127.0
per_file,17-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,188,0.05586924219910847,9.155955895832655,0.037816275560181065,74.0
per_file,17-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,167,0.04962852897473997,8.10895043750043,0.03349189399087641,94.0
per_file,17-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,3010,0.8945022288261516,224.85190078750054,0.9286918304489424,127.0
per_file,17-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,788,0.27600700525394045,49.05338541666732,0.21457660520935054,79.0
per_file,17-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,1095,0.38353765323992994,87.92057291666623,0.3845952303652672,92.0
per_file,17-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,972,0.3404553415061296,91.63151041666667,0.4008281644253822,127.0
per_file,17-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,276,0.09007832898172324,13.745979843750145,0.05983293514465651,73.0
per_file,17-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,451,0.14719321148825065,31.283355468749956,0.13616890175493657,94.0
per_file,17-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2337,0.7627284595300261,184.71001828124975,0.8039981631004068,127.0
per_file,17-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,626,0.18218859138533178,27.71765390625015,0.11972818155072716,73.0
per_file,17-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,393,0.11437718277066357,24.234751406249813,0.10468356109857949,95.0
per_file,17-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2417,0.7034342258440046,179.55243796875013,0.7755882573506934,127.0
per_file,17-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,1160,0.32222222222222224,57.63482484374989,0.23937810614128446,74.0
per_file,17-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,886,0.2461111111111111,66.55308515625019,0.27641884096556685,93.0
per_file,17-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1554,0.43166666666666664,116.58108000000006,0.4842030528931487,127.0
per_file,17-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,351,0.11538461538461539,13.178385416666586,0.07234763463765378,72.0
per_file,17-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,210,0.06903353057199212,8.553385416666707,0.046956981714727085,93.0
per_file,17-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2481,0.8155818540433925,160.42187500000006,0.8806953836476191,127.0
per_file,17-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,563,0.1726464274762343,26.324708666666904,0.11579382683559634,76.0
per_file,17-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,600,0.18399264029438822,41.78085965208331,0.1837804052783938,95.0
per_file,17-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2098,0.6433609322293775,159.23564136458316,0.7004257678860099,127.0
per_file,17-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,319,0.1033700583279326,13.311952500000098,0.06892403006437474,74.0
per_file,17-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,190,0.06156837329876863,8.68054687500003,0.044944441755460876,95.0
per_file,17-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2577,0.8350615683732988,171.14699765624997,0.8861315281801644,127.0
per_file,17-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,228,0.07293666026871401,13.385403281249701,0.058405346976591076,73.0
per_file,17-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,183,0.05854126679462572,8.784713437500391,0.038330876225884644,94.0
per_file,17-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2715,0.8685220729366603,207.0110109375,0.9032637767975242,127.0
per_file,17-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,228,0.07293666026871401,13.385403281249701,0.058405346976591076,73.0
per_file,17-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,183,0.05854126679462572,8.784713437500391,0.038330876225884644,94.0
per_file,17-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2715,0.8685220729366603,207.0110109375,0.9032637767975242,127.0
per_file,17-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,233,0.06647646219686162,10.678387302083237,0.048458726449397874,73.0
per_file,17-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,220,0.06276747503566334,10.700823133333508,0.048560540682059165,95.0
per_file,17-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,3052,0.8707560627674751,198.98125061041665,0.902980732868543,127.0
per_file,17-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,554,0.17767799871712636,29.109212343750137,0.13149496570404792,73.0
per_file,17-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,410,0.13149454778704298,27.884587499999853,0.1259629712300084,94.0
per_file,17-13.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2154,0.6908274534958306,164.3775065625001,0.7425420630659436,127.0
per_file,17-14.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,701,0.18808693319023342,30.801251250000245,0.12922890729181935,73.0
per_file,17-14.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,338,0.09068956265092568,19.78096312499987,0.08299248069746795,93.0
per_file,17-14.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2688,0.7212235041588408,187.76423531250003,0.7877786120107126,127.0
per_file,17-15.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,418,0.11970217640320734,17.729683125000008,0.07556405527855561,72.0
per_file,17-15.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,186,0.05326460481099656,9.545930625000146,0.04068483482457996,94.0
per_file,17-15.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2888,0.827033218785796,207.35556187500006,0.8837511098968643,127.0
per_file,17-16.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,626,0.20318078545926646,30.825289687500007,0.15524094562329782,74.0
per_file,17-16.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,193,0.06264199935086011,10.741175156249925,0.05409422604835696,94.0
per_file,17-16.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,2262,0.7341772151898734,156.9977062499998,0.7906648283283452,127.0
per_file,18-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,647,0.21324983520105473,101.61458333333486,0.21039180216053593,76.0
per_file,18-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,630,0.20764667106130522,112.01692708333283,0.2319297328045668,94.0
per_file,18-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,1757,0.57910349373764,269.346354166666,0.5576784650348973,127.0
per_file,19-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,402,0.551440329218107,53.69625,0.4308485430515055,70.0
per_file,19-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,102,0.13991769547325103,16.88093749999984,0.1354494462316913,94.0
per_file,19-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,225,0.30864197530864196,54.0518750000001,0.4337020107168031,127.0
per_file,19-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,483,0.5955610357583231,67.27281249999986,0.4573455335765161,70.0
per_file,19-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,120,0.14796547472256474,25.114375000000123,0.1707368371853904,93.0
per_file,19-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,208,0.2564734895191122,54.706874999999904,0.37191762923809346,127.0
per_file,20-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,616,0.5137614678899083,35.14553109375014,0.45779842048498876,71.0
per_file,20-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,207,0.17264386989157632,14.533906406250077,0.18931565946491394,91.0
per_file,20-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,376,0.31359466221851545,27.091319062499892,0.3528859200500972,127.0
per_file,20-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,354,0.2544931703810209,20.68507546875,0.21872484643084095,72.0
per_file,20-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,87,0.0625449317038102,5.416661249999993,0.05727600084727805,93.0
per_file,20-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,950,0.6829618979151689,68.4694828125,0.7239991527218811,127.0
per_file,20-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,60,0.5769230769230769,5.45939624999999,0.4936244204018529,73.0
per_file,20-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,23,0.22115384615384615,1.8108956250000716,0.1637364760432828,94.0
per_file,20-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,21,0.20192307692307693,3.7895261249999592,0.34263910355486427,127.0
per_file,20-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,436,0.24563380281690142,24.452432812500128,0.17788270039734672,73.0
per_file,20-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,465,0.2619718309859155,37.987408593750025,0.27634480681608437,97.0
per_file,20-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,874,0.4923943661971831,75.02396343749989,0.5457724927865689,127.0
per_file,20-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,856,0.7181208053691275,52.90593000000032,0.6509579677281563,72.0
per_file,20-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,208,0.174496644295302,15.962857968749944,0.1964080318117573,91.0
per_file,20-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,128,0.10738255033557047,12.405169218749947,0.15263400046008635,127.0
per_file,21-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,138,0.02781136638452237,13.752657187500088,0.03391817873411239,72.0
per_file,21-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,63,0.012696493349455865,9.057149062499928,0.02233764693870139,92.0
per_file,21-0.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4761,0.9594921402660218,382.65586734375006,0.9437441743271863,127.0
per_file,21-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,138,0.02781136638452237,13.752657187500088,0.03391817873411239,72.0
per_file,21-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,63,0.012696493349455865,9.057149062499928,0.02233764693870139,92.0
per_file,21-1.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4761,0.9594921402660218,382.65586734375006,0.9437441743271863,127.0
per_file,21-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,138,0.02781136638452237,13.752657187500088,0.03391817873411239,72.0
per_file,21-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,63,0.012696493349455865,9.057149062499928,0.02233764693870139,92.0
per_file,21-2.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4761,0.9594921402660218,382.65586734375006,0.9437441743271863,127.0
per_file,21-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,130,0.027624309392265192,11.181879843749925,0.02769783458706292,71.0
per_file,21-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,71,0.015087122821929451,6.446307656250113,0.015967687513645763,94.0
per_file,21-3.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4505,0.9572885677858054,386.08134468749984,0.9563344778992914,127.0
per_file,21-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,130,0.027624309392265192,11.181879843749925,0.02769783458706292,71.0
per_file,21-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,71,0.015087122821929451,6.446307656250113,0.015967687513645763,94.0
per_file,21-4.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4505,0.9572885677858054,386.08134468749984,0.9563344778992914,127.0
per_file,21-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,130,0.027624309392265192,11.181879843749925,0.02769783458706292,71.0
per_file,21-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,71,0.015087122821929451,6.446307656250113,0.015967687513645763,94.0
per_file,21-5.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4505,0.9572885677858054,386.08134468749984,0.9563344778992914,127.0
per_file,21-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,130,0.027624309392265192,11.181879843749925,0.02769783458706292,71.0
per_file,21-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,71,0.015087122821929451,6.446307656250113,0.015967687513645763,94.0
per_file,21-6.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4505,0.9572885677858054,386.08134468749984,0.9563344778992914,127.0
per_file,21-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,271,0.060450591122016506,24.14928140624985,0.06629151697338473,71.0
per_file,21-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,134,0.029890698193174213,11.237969531250275,0.030849035853069157,94.0
per_file,21-7.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4078,0.9096587106848093,328.9019146874999,0.902859447173546,127.0
per_file,21-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,271,0.060450591122016506,24.14928140624985,0.06629151697338473,71.0
per_file,21-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,134,0.029890698193174213,11.237969531250275,0.030849035853069157,94.0
per_file,21-8.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4078,0.9096587106848093,328.9019146874999,0.902859447173546,127.0
per_file,21-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,271,0.060450591122016506,24.14928140624985,0.06629151697338473,71.0
per_file,21-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,134,0.029890698193174213,11.237969531250275,0.030849035853069157,94.0
per_file,21-9.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4078,0.9096587106848093,328.9019146874999,0.902859447173546,127.0
per_file,21-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,271,0.060450591122016506,24.14928140624985,0.06629151697338473,71.0
per_file,21-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,134,0.029890698193174213,11.237969531250275,0.030849035853069157,94.0
per_file,21-10.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4078,0.9096587106848093,328.9019146874999,0.902859447173546,127.0
per_file,21-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,271,0.060450591122016506,24.14928140624985,0.06629151697338473,71.0
per_file,21-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,134,0.029890698193174213,11.237969531250275,0.030849035853069157,94.0
per_file,21-11.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4078,0.9096587106848093,328.9019146874999,0.902859447173546,127.0
per_file,21-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,LIGHT,271,0.060450591122016506,24.14928140624985,0.06629151697338473,71.0
per_file,21-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,MEDIUM,134,0.029890698193174213,11.237969531250275,0.030849035853069157,94.0
per_file,21-12.mid,equal_width,64<=LIGHT<85;85<=MEDIUM<106;106<=DEEP<128,DEEP,4078,0.9096587106848093,328.9019146874999,0.902859447173546,127.0
