file,interval_index,onset_start_sec,onset_end_sec,ioi_duration_sec,ioi_duration_ms,transition_count,event_types,event_absolute_times_sec,event_relative_times_tau
6-24.mid,102,18.34399875,19.695493125,1.351494374999998,1351.494374999998,3,UP|DOWN|UP,18.369639750|18.525622500|19.170921000,0.018972332|0.134387352|0.611857708
6-24.mid,125,21.0640815,23.1410025,2.0769209999999987,2076.9209999999985,3,UP|DOWN|UP,21.067286625|21.619636500|23.102541000,0.001543210|0.267489712|0.981481481
6-24.mid,1458,172.731664875,176.128029,3.396364124999991,3396.364124999991,4,UP|DOWN|UP|DOWN,172.837434000|173.095980750|174.369483750|175.569268875,0.031141869|0.107266436|0.482227115|0.835482856
6-24.mid,1475,179.473111125,183.956012625,4.482901499999997,4482.901499999997,4,UP|DOWN|UP|DOWN,179.625888750|180.030802875|182.642979750|183.887636625,0.034080076|0.124404194|0.707102002|0.984747378
6-24.mid,2892,285.338389875,289.338385875,3.9999959999999533,3999.9959999999533,4,UP|DOWN|UP|DOWN,285.431338500|285.719799750|287.272148625|288.392874000,0.023237179|0.095352564|0.483440171|0.763621795
6-24.mid,2905,292.71551925,297.12577125,4.410252000000014,4410.252000000014,4,UP|DOWN|UP|DOWN,292.853339625|293.170647000|295.306328625|296.989019250,0.031250000|0.103197674|0.587451550|0.968992248
6-24.mid,3322,321.32660175,323.342625375,2.0160236250000025,2016.0236250000025,3,DOWN|UP|DOWN,321.368268375|321.831943125|323.266770750,0.020667727|0.250662427|0.962374139
6-24.mid,3334,325.011427125,326.970826875,1.9593997499999887,1959.3997499999887,3,DOWN|UP|DOWN,325.132153500|326.209075500|326.833006500,0.061613959|0.611232279|0.929661941
6-24.mid,3804,364.246430625,364.777413,0.5309823750000078,530.9823750000078,3,DOWN|UP|DOWN,364.258182750|364.478268000|364.725062625,0.022132797|0.436619718|0.901408451
6-24.mid,4643,425.528420625,426.534829875,1.0064092499999902,1006.4092499999902,3,DOWN|UP|DOWN,425.751711000|426.324360000|426.424787250,0.221868365|0.790870488|0.890658174
6-24.mid,4654,428.028418125,431.539098375,3.510680250000007,3510.680250000007,4,UP|DOWN|UP|DOWN,428.105341125|428.383118625|429.808330875|431.007047625,0.021911138|0.101034693|0.506999391|0.848447961
6-24.mid,4670,434.45469375,439.549774125,5.095080375000009,5095.080375000009,4,UP|DOWN|UP|DOWN,434.617086750|434.980334250|437.841442500|439.275201750,0.031872510|0.103166282|0.664709583|0.946110296
6-24.mid,5410,499.724927625,501.261250875,1.5363232499999526,1536.3232499999526,4,UP|DOWN|UP|DOWN,499.739884875|499.918303500|500.700354000|501.254840625,0.009735744|0.125869263|0.634909597|0.995827538
6-25.mid,42,7.384608,8.829051,1.4444429999999997,1444.4429999999998,3,UP|DOWN|UP,7.396360125|7.595077875|8.238239625,0.008136095|0.145710059|0.590976331
6-25.mid,102,18.34399875,19.695493125,1.351494374999998,1351.494374999998,3,UP|DOWN|UP,18.369639750|18.525622500|19.170921000,0.018972332|0.134387352|0.611857708
6-25.mid,125,21.0640815,23.1410025,2.0769209999999987,2076.9209999999985,3,UP|DOWN|UP,21.067286625|21.619636500|23.102541000,0.001543210|0.267489712|0.981481481
6-25.mid,1458,172.731664875,176.128029,3.396364124999991,3396.364124999991,4,UP|DOWN|UP|DOWN,172.837434000|173.095980750|174.369483750|175.569268875,0.031141869|0.107266436|0.482227115|0.835482856
6-25.mid,1475,179.473111125,183.956012625,4.482901499999997,4482.901499999997,4,UP|DOWN|UP|DOWN,179.625888750|180.030802875|182.642979750|183.887636625,0.034080076|0.124404194|0.707102002|0.984747378
6-25.mid,2892,285.338389875,289.338385875,3.9999959999999533,3999.9959999999533,4,UP|DOWN|UP|DOWN,285.431338500|285.719799750|287.272148625|288.392874000,0.023237179|0.095352564|0.483440171|0.763621795
6-25.mid,2905,292.71551925,297.12577125,4.410252000000014,4410.252000000014,4,UP|DOWN|UP|DOWN,292.853339625|293.170647000|295.306328625|296.989019250,0.031250000|0.103197674|0.587451550|0.968992248
6-25.mid,3322,321.32660175,323.342625375,2.0160236250000025,2016.0236250000025,3,DOWN|UP|DOWN,321.368268375|321.831943125|323.266770750,0.020667727|0.250662427|0.962374139
6-25.mid,3334,325.011427125,326.970826875,1.9593997499999887,1959.3997499999887,3,DOWN|UP|DOWN,325.132153500|326.209075500|326.833006500,0.061613959|0.611232279|0.929661941
6-25.mid,3804,364.246430625,364.777413,0.5309823750000078,530.9823750000078,3,DOWN|UP|DOWN,364.258182750|364.478268000|364.725062625,0.022132797|0.436619718|0.901408451
6-25.mid,4643,425.528420625,426.534829875,1.0064092499999902,1006.4092499999902,3,DOWN|UP|DOWN,425.751711000|426.324360000|426.424787250,0.221868365|0.790870488|0.890658174
6-25.mid,4654,428.028418125,431.539098375,3.510680250000007,3510.680250000007,4,UP|DOWN|UP|DOWN,428.105341125|428.383118625|429.808330875|431.007047625,0.021911138|0.101034693|0.506999391|0.848447961
6-25.mid,4670,434.45469375,439.549774125,5.095080375000009,5095.080375000009,4,UP|DOWN|UP|DOWN,434.617086750|434.980334250|437.841442500|439.275201750,0.031872510|0.103166282|0.664709583|0.946110296
6-25.mid,5410,499.724927625,501.261250875,1.5363232499999526,1536.3232499999526,4,UP|DOWN|UP|DOWN,499.739884875|499.918303500|500.700354000|501.254840625,0.009735744|0.125869263|0.634909597|0.995827538
6-26.mid,42,7.384608,8.829051,1.4444429999999997,1444.4429999999998,3,UP|DOWN|UP,7.396360125|7.595077875|8.238239625,0.008136095|0.145710059|0.590976331
6-26.mid,102,18.34399875,19.695493125,1.351494374999998,1351.494374999998,3,UP|DOWN|UP,18.369639750|18.525622500|19.170921000,0.018972332|0.134387352|0.611857708
6-26.mid,125,21.0640815,23.1410025,2.0769209999999987,2076.9209999999985,3,UP|DOWN|UP,21.067286625|21.619636500|23.102541000,0.001543210|0.267489712|0.981481481
6-26.mid,1458,172.731664875,176.128029,3.396364124999991,3396.364124999991,4,UP|DOWN|UP|DOWN,172.837434000|173.095980750|174.369483750|175.569268875,0.031141869|0.107266436|0.482227115|0.835482856
6-26.mid,1475,179.473111125,183.956012625,4.482901499999997,4482.901499999997,4,UP|DOWN|UP|DOWN,179.625888750|180.030802875|182.642979750|183.887636625,0.034080076|0.124404194|0.707102002|0.984747378
6-26.mid,2892,285.338389875,289.338385875,3.9999959999999533,3999.9959999999533,4,UP|DOWN|UP|DOWN,285.431338500|285.719799750|287.272148625|288.392874000,0.023237179|0.095352564|0.483440171|0.763621795
6-26.mid,2905,292.71551925,297.12577125,4.410252000000014,4410.252000000014,4,UP|DOWN|UP|DOWN,292.853339625|293.170647000|295.306328625|296.989019250,0.031250000|0.103197674|0.587451550|0.968992248
6-26.mid,3322,321.32660175,323.342625375,2.0160236250000025,2016.0236250000025,3,DOWN|UP|DOWN,321.368268375|321.831943125|323.266770750,0.020667727|0.250662427|0.962374139
6-26.mid,3334,325.011427125,326.970826875,1.9593997499999887,1959.3997499999887,3,DOWN|UP|DOWN,325.132153500|326.209075500|326.833006500,0.061613959|0.611232279|0.929661941
6-26.mid,3804,364.246430625,364.777413,0.5309823750000078,530.9823750000078,3,DOWN|UP|DOWN,364.258182750|364.478268000|364.725062625,0.022132797|0.436619718|0.901408451
6-26.mid,4643,425.528420625,426.534829875,1.0064092499999902,1006.4092499999902,3,DOWN|UP|DOWN,425.751711000|426.324360000|426.424787250,0.221868365|0.790870488|0.890658174
6-26.mid,4654,428.028418125,431.539098375,3.510680250000007,3510.680250000007,4,UP|DOWN|UP|DOWN,428.105341125|428.383118625|429.808330875|431.007047625,0.021911138|0.101034693|0.506999391|0.848447961
6-26.mid,4670,434.45469375,439.549774125,5.095080375000009,5095.080375000009,4,UP|DOWN|UP|DOWN,434.617086750|434.980334250|437.841442500|439.275201750,0.031872510|0.103166282|0.664709583|0.946110296
6-26.mid,5410,499.724927625,501.261250875,1.5363232499999526,1536.3232499999526,4,UP|DOWN|UP|DOWN,499.739884875|499.918303500|500.700354000|501.254840625,0.009735744|0.125869263|0.634909597|0.995827538
6-27.mid,58,11.973278625,15.313018875,3.3397402499999984,3339.7402499999985,3,UP|DOWN|UP,12.030970875|12.131398125|14.879258625,0.017274472|0.047344850|0.870121561
6-27.mid,115,25.169846625,27.9615105,2.7916638749999976,2791.6638749999975,3,UP|DOWN|UP,25.208308125|25.309803750|27.702963750,0.013777268|0.050133946|0.907386146
6-27.mid,1361,165.290433,165.889791375,0.59935837499998,599.35837499998,3,UP|DOWN|UP,165.305390250|165.427185000|165.880176000,0.024955437|0.228163993|0.983957219
6-27.mid,1407,171.949614375,172.620553875,0.6709395000000029,670.9395000000029,3,DOWN|UP|DOWN,172.101323625|172.339571250|172.598118000,0.226114650|0.581210191|0.966560510
6-27.mid,1435,175.6023885,178.500889875,2.8985013750000235,2898.5013750000235,3,UP|DOWN|UP,175.614140625|175.910080500|176.731660875,0.004054552|0.106155547|0.389605603
6-27.mid,1451,180.99340875,183.59169675,2.598288000000025,2598.288000000025,3,UP|DOWN|UP,181.042554000|181.280801625|182.637637875,0.018914474|0.110608553|0.632812500
6-27.mid,3125,314.862933,317.709084,2.8461510000000203,2846.1510000000203,3,UP|DOWN|UP,314.896052625|315.183445500|316.162077000,0.011636637|0.112612613|0.456456456
6-28.mid,58,11.973278625,15.313018875,3.3397402499999984,3339.7402499999985,3,UP|DOWN|UP,12.030970875|12.131398125|14.879258625,0.017274472|0.047344850|0.870121561
6-28.mid,115,25.169846625,27.9615105,2.7916638749999976,2791.6638749999975,3,UP|DOWN|UP,25.208308125|25.309803750|27.702963750,0.013777268|0.050133946|0.907386146
6-28.mid,1361,165.290433,165.889791375,0.59935837499998,599.35837499998,3,UP|DOWN|UP,165.305390250|165.427185000|165.880176000,0.024955437|0.228163993|0.983957219
6-28.mid,1407,171.949614375,172.620553875,0.6709395000000029,670.9395000000029,3,DOWN|UP|DOWN,172.101323625|172.339571250|172.598118000,0.226114650|0.581210191|0.966560510
6-28.mid,1435,175.6023885,178.500889875,2.8985013750000235,2898.5013750000235,3,UP|DOWN|UP,175.614140625|175.910080500|176.731660875,0.004054552|0.106155547|0.389605603
6-28.mid,1451,180.99340875,183.59169675,2.598288000000025,2598.288000000025,3,UP|DOWN|UP,181.042554000|181.280801625|182.637637875,0.018914474|0.110608553|0.632812500
6-28.mid,3125,314.862933,317.709084,2.8461510000000203,2846.1510000000203,3,UP|DOWN|UP,314.896052625|315.183445500|316.162077000,0.011636637|0.112612613|0.456456456
6-29.mid,58,11.973278625,15.313018875,3.3397402499999984,3339.7402499999985,3,UP|DOWN|UP,12.030970875|12.131398125|14.879258625,0.017274472|0.047344850|0.870121561
6-29.mid,115,25.169846625,27.9615105,2.7916638749999976,2791.6638749999975,3,UP|DOWN|UP,25.208308125|25.309803750|27.702963750,0.013777268|0.050133946|0.907386146
6-29.mid,1361,165.290433,165.889791375,0.59935837499998,599.35837499998,3,UP|DOWN|UP,165.305390250|165.427185000|165.880176000,0.024955437|0.228163993|0.983957219
6-29.mid,1407,171.949614375,172.620553875,0.6709395000000029,670.9395000000029,3,DOWN|UP|DOWN,172.101323625|172.339571250|172.598118000,0.226114650|0.581210191|0.966560510
6-29.mid,1435,175.6023885,178.500889875,2.8985013750000235,2898.5013750000235,3,UP|DOWN|UP,175.614140625|175.910080500|176.731660875,0.004054552|0.106155547|0.389605603
6-29.mid,1451,180.99340875,183.59169675,2.598288000000025,2598.288000000025,3,UP|DOWN|UP,181.042554000|181.280801625|182.637637875,0.018914474|0.110608553|0.632812500
6-29.mid,3125,314.862933,317.709084,2.8461510000000203,2846.1510000000203,3,UP|DOWN|UP,314.896052625|315.183445500|316.162077000,0.011636637|0.112612613|0.456456456
6-30.mid,58,11.973278625,15.313018875,3.3397402499999984,3339.7402499999985,3,UP|DOWN|UP,12.030970875|12.131398125|14.879258625,0.017274472|0.047344850|0.870121561
6-30.mid,115,25.169846625,27.9615105,2.7916638749999976,2791.6638749999975,3,UP|DOWN|UP,25.208308125|25.309803750|27.702963750,0.013777268|0.050133946|0.907386146
6-30.mid,1361,165.290433,165.889791375,0.59935837499998,599.35837499998,3,UP|DOWN|UP,165.305390250|165.427185000|165.880176000,0.024955437|0.228163993|0.983957219
6-30.mid,1407,171.949614375,172.620553875,0.6709395000000029,670.9395000000029,3,DOWN|UP|DOWN,172.101323625|172.339571250|172.598118000,0.226114650|0.581210191|0.966560510
6-30.mid,1435,175.6023885,178.500889875,2.8985013750000235,2898.5013750000235,3,UP|DOWN|UP,175.614140625|175.910080500|176.731660875,0.004054552|0.106155547|0.389605603
6-30.mid,1451,180.99340875,183.59169675,2.598288000000025,2598.288000000025,3,UP|DOWN|UP,181.042554000|181.280801625|182.637637875,0.018914474|0.110608553|0.632812500
6-30.mid,3125,314.862933,317.709084,2.8461510000000203,2846.1510000000203,3,UP|DOWN|UP,314.896052625|315.183445500|316.162077000,0.011636637|0.112612613|0.456456456
6-31.mid,58,11.973278625,15.313018875,3.3397402499999984,3339.7402499999985,3,UP|DOWN|UP,12.030970875|12.131398125|14.879258625,0.017274472|0.047344850|0.870121561
6-31.mid,115,25.169846625,27.9615105,2.7916638749999976,2791.6638749999975,3,UP|DOWN|UP,25.208308125|25.309803750|27.702963750,0.013777268|0.050133946|0.907386146
6-31.mid,1361,165.290433,165.889791375,0.59935837499998,599.35837499998,3,UP|DOWN|UP,165.305390250|165.427185000|165.880176000,0.024955437|0.228163993|0.983957219
6-31.mid,1407,171.949614375,172.620553875,0.6709395000000029,670.9395000000029,3,DOWN|UP|DOWN,172.101323625|172.339571250|172.598118000,0.226114650|0.581210191|0.966560510
6-31.mid,1435,175.6023885,178.500889875,2.8985013750000235,2898.5013750000235,3,UP|DOWN|UP,175.614140625|175.910080500|176.731660875,0.004054552|0.106155547|0.389605603
6-31.mid,1451,180.99340875,183.59169675,2.598288000000025,2598.288000000025,3,UP|DOWN|UP,181.042554000|181.280801625|182.637637875,0.018914474|0.110608553|0.632812500
6-31.mid,3125,314.862933,317.709084,2.8461510000000203,2846.1510000000203,3,UP|DOWN|UP,314.896052625|315.183445500|316.162077000,0.011636637|0.112612613|0.456456456
6-32.mid,58,11.973278625,15.313018875,3.3397402499999984,3339.7402499999985,3,UP|DOWN|UP,12.030970875|12.131398125|14.879258625,0.017274472|0.047344850|0.870121561
6-32.mid,115,25.169846625,27.9615105,2.7916638749999976,2791.6638749999975,3,UP|DOWN|UP,25.208308125|25.309803750|27.702963750,0.013777268|0.050133946|0.907386146
6-32.mid,1361,165.290433,165.889791375,0.59935837499998,599.35837499998,3,UP|DOWN|UP,165.305390250|165.427185000|165.880176000,0.024955437|0.228163993|0.983957219
6-32.mid,1407,171.949614375,172.620553875,0.6709395000000029,670.9395000000029,3,DOWN|UP|DOWN,172.101323625|172.339571250|172.598118000,0.226114650|0.581210191|0.966560510
6-32.mid,1435,175.6023885,178.500889875,2.8985013750000235,2898.5013750000235,3,UP|DOWN|UP,175.614140625|175.910080500|176.731660875,0.004054552|0.106155547|0.389605603
6-32.mid,1451,180.99340875,183.59169675,2.598288000000025,2598.288000000025,3,UP|DOWN|UP,181.042554000|181.280801625|182.637637875,0.018914474|0.110608553|0.632812500
6-32.mid,3125,314.862933,317.709084,2.8461510000000203,2846.1510000000203,3,UP|DOWN|UP,314.896052625|315.183445500|316.162077000,0.011636637|0.112612613|0.456456456
6-33.mid,62,12.74704921875,15.98155453125,3.2345053124999996,3234.5053124999995,3,DOWN|UP|DOWN,12.912647344|15.514140469|15.912110156,0.051197358|0.855491329|0.978530140
6-33.mid,111,22.9834171875,24.77695171875,1.7935345312499997,1793.5345312499996,4,UP|DOWN|UP|DOWN,23.010126563|23.456173125|23.811407813|24.286834688,0.014892033|0.263588980|0.461653016|0.726731199
6-33.mid,130,26.90301796875,29.91583546875,3.0128175000000006,3012.8175000000006,3,DOWN|UP|DOWN,27.069951562|29.416370156|29.893132500,0.055407801|0.834219858|0.992464539
6-33.mid,1361,173.5388221875,173.99421703125,0.45539484375001393,455.39484375001393,3,UP|DOWN|UP,173.556183281|173.696407500|173.974185000,0.038123167|0.346041056|0.956011730
6-33.mid,1378,175.30297640625,177.67743984375,2.3744634374999976,2374.463437499998,4,UP|DOWN|UP|DOWN,175.359066094|175.834492969|176.597045625|176.995015312,0.023622047|0.223847019|0.544994376|0.712598425
6-33.mid,1404,181.48486125,182.3956509375,0.9107896874999994,910.7896874999994,3,DOWN|UP|DOWN,181.657136719|182.032403437|182.380960781,0.189149560|0.601173021|0.983870968
6-33.mid,1417,183.6670171875,184.87161,1.2045928125000103,1204.5928125000103,3,DOWN|UP|DOWN,183.914078906|184.400189531|184.735392187,0.205099778|0.608647450|0.886917960
6-33.mid,1432,186.7012021875,190.2749165625,3.5737143750000087,3573.7143750000087,4,UP|DOWN|UP|DOWN,186.755956406|187.318188750|188.556168281|189.596498438,0.015321375|0.172645740|0.519058296|0.810164425
6-33.mid,1450,192.195320625,194.87827734375,2.682956718750006,2682.956718750006,3,UP|DOWN|UP,192.230042812|192.636025313|194.499004219,0.012941762|0.164260826|0.858636137
6-33.mid,1822,217.2300178125,217.87504921875,0.6450314062500127,645.0314062500127,3,DOWN|UP|DOWN,217.232688750|217.599942656|217.836320625,0.004140787|0.573498965|0.939958592
6-33.mid,1840,223.4906953125,226.5836409375,3.0929456249999987,3092.9456249999985,3,DOWN|UP|DOWN,223.558804219|224.271944531|226.321889062,0.022020725|0.252590674|0.915371330
6-33.mid,2251,263.05662796875,263.66293078125,0.6063028125000187,606.3028125000187,3,DOWN|UP|DOWN,263.073989063|263.323721719|263.658924375,0.028634361|0.440528634|0.993392070
6-33.mid,2985,316.27772859375,318.92996953125,2.6522409374999825,2652.2409374999825,4,UP|DOWN|UP|DOWN,316.383230625|316.878689531|317.679970781|318.075269531,0.039778449|0.226586103|0.528700906|0.677744209
6-33.mid,3015,322.6626046875,323.62013578125,0.9575310937499921,957.5310937499921,3,DOWN|UP|DOWN,322.817519063|323.194121250|323.600103750,0.161785216|0.555090656|0.979079498
6-33.mid,3029,324.81404484375,326.20560328125,1.3915584374999526,1391.5584374999526,3,DOWN|UP|DOWN,325.094493281|325.580603906|326.015966719,0.201535509|0.550863724|0.863723608
6-33.mid,3041,327.93904171875,331.5942196875,3.6551779687500243,3655.1779687500243,4,UP|DOWN|UP|DOWN,327.997802344|328.501274062|329.680492969|331.383215625,0.016075996|0.153818049|0.476434052|0.942272561
6-33.mid,3058,333.61745484375,336.80521875,3.187763906249984,3187.763906249984,4,UP|DOWN|UP|DOWN,333.620125781|334.076856094|335.521833281|336.303082500,0.000837872|0.144113951|0.597402597|0.842480101
6-33.mid,3113,345.2053171875,345.61530609375,0.40998890625002105,409.98890625002105,3,UP|DOWN|UP,345.214665469|345.324173906|345.563222812,0.022801303|0.289902280|0.872964169
6-33.mid,3158,350.9959096875,351.96946640625,0.9735567187499896,973.5567187499896,3,DOWN|UP|DOWN,351.117437344|351.640941094|351.958782656,0.124828532|0.662551440|0.989026063
6-33.mid,3173,353.4050953125,355.0076578125,1.6025624999999764,1602.5624999999764,3,DOWN|UP|DOWN,353.620105781|354.363961875|354.938213437,0.134166667|0.598333333|0.956666667
6-34.mid,62,12.74704921875,15.98155453125,3.2345053124999996,3234.5053124999995,3,DOWN|UP|DOWN,12.912647344|15.514140469|15.912110156,0.051197358|0.855491329|0.978530140
6-34.mid,111,22.9834171875,24.77695171875,1.7935345312499997,1793.5345312499996,4,UP|DOWN|UP|DOWN,23.010126563|23.456173125|23.811407813|24.286834688,0.014892033|0.263588980|0.461653016|0.726731199
6-34.mid,130,26.90301796875,29.91583546875,3.0128175000000006,3012.8175000000006,3,DOWN|UP|DOWN,27.069951562|29.416370156|29.893132500,0.055407801|0.834219858|0.992464539
6-34.mid,1361,173.5388221875,173.99421703125,0.45539484375001393,455.39484375001393,3,UP|DOWN|UP,173.556183281|173.696407500|173.974185000,0.038123167|0.346041056|0.956011730
6-34.mid,1378,175.30297640625,177.67743984375,2.3744634374999976,2374.463437499998,4,UP|DOWN|UP|DOWN,175.359066094|175.834492969|176.597045625|176.995015312,0.023622047|0.223847019|0.544994376|0.712598425
6-34.mid,1404,181.48486125,182.3956509375,0.9107896874999994,910.7896874999994,3,DOWN|UP|DOWN,181.657136719|182.032403437|182.380960781,0.189149560|0.601173021|0.983870968
6-34.mid,1417,183.6670171875,184.87161,1.2045928125000103,1204.5928125000103,3,DOWN|UP|DOWN,183.914078906|184.400189531|184.735392187,0.205099778|0.608647450|0.886917960
6-34.mid,1432,186.7012021875,190.2749165625,3.5737143750000087,3573.7143750000087,4,UP|DOWN|UP|DOWN,186.755956406|187.318188750|188.556168281|189.596498438,0.015321375|0.172645740|0.519058296|0.810164425
6-34.mid,1450,192.195320625,194.87827734375,2.682956718750006,2682.956718750006,3,UP|DOWN|UP,192.230042812|192.636025313|194.499004219,0.012941762|0.164260826|0.858636137
6-34.mid,1822,217.2300178125,217.87504921875,0.6450314062500127,645.0314062500127,3,DOWN|UP|DOWN,217.232688750|217.599942656|217.836320625,0.004140787|0.573498965|0.939958592
6-34.mid,1840,223.4906953125,226.5836409375,3.0929456249999987,3092.9456249999985,3,DOWN|UP|DOWN,223.558804219|224.271944531|226.321889062,0.022020725|0.252590674|0.915371330
6-34.mid,2251,263.05662796875,263.66293078125,0.6063028125000187,606.3028125000187,3,DOWN|UP|DOWN,263.073989063|263.323721719|263.658924375,0.028634361|0.440528634|0.993392070
6-34.mid,2985,316.27772859375,318.92996953125,2.6522409374999825,2652.2409374999825,4,UP|DOWN|UP|DOWN,316.383230625|316.878689531|317.679970781|318.075269531,0.039778449|0.226586103|0.528700906|0.677744209
6-34.mid,3015,322.6626046875,323.62013578125,0.9575310937499921,957.5310937499921,3,DOWN|UP|DOWN,322.817519063|323.194121250|323.600103750,0.161785216|0.555090656|0.979079498
6-34.mid,3029,324.81404484375,326.20560328125,1.3915584374999526,1391.5584374999526,3,DOWN|UP|DOWN,325.094493281|325.580603906|326.015966719,0.201535509|0.550863724|0.863723608
6-34.mid,3041,327.93904171875,331.5942196875,3.6551779687500243,3655.1779687500243,4,UP|DOWN|UP|DOWN,327.997802344|328.501274062|329.680492969|331.383215625,0.016075996|0.153818049|0.476434052|0.942272561
6-34.mid,3058,333.61745484375,336.80521875,3.187763906249984,3187.763906249984,4,UP|DOWN|UP|DOWN,333.620125781|334.076856094|335.521833281|336.303082500,0.000837872|0.144113951|0.597402597|0.842480101
6-34.mid,3113,345.2053171875,345.61530609375,0.40998890625002105,409.98890625002105,3,UP|DOWN|UP,345.214665469|345.324173906|345.563222812,0.022801303|0.289902280|0.872964169
6-34.mid,3158,350.9959096875,351.96946640625,0.9735567187499896,973.5567187499896,3,DOWN|UP|DOWN,351.117437344|351.640941094|351.958782656,0.124828532|0.662551440|0.989026063
6-34.mid,3173,353.4050953125,355.0076578125,1.6025624999999764,1602.5624999999764,3,DOWN|UP|DOWN,353.620105781|354.363961875|354.938213437,0.134166667|0.598333333|0.956666667
7-0.mid,568,58.84384350416667,59.350252266666665,0.5064087624999942,506.4087624999942,3,UP|DOWN|UP,58.851322115|58.991278967|59.345978775,0.014767932|0.291139241|0.991561181
7-0.mid,586,61.5190492875,62.024389677083335,0.5053403895833313,505.3403895833313,3,UP|DOWN|UP,61.524391152|61.624818206|61.991270117,0.010570825|0.209302326|0.934460888
7-0.mid,1777,160.80614955208335,160.95358501458333,0.14743546249997053,147.43546249997053,3,UP|DOWN|UP,160.813628162|160.871320300|160.952516642,0.050724638|0.442028986|0.992753623
7-0.mid,1991,185.87552004166665,187.3477379208333,1.4722178791666636,1472.2178791666636,3,UP|DOWN|UP,185.956716383|186.213125883|186.776158410,0.055152395|0.229317852|0.611756168
7-0.mid,2508,239.38711431875,239.89352308125,0.5064087625000013,506.40876250000133,3,UP|DOWN|UP,239.402071540|239.520660933|239.884976098,0.029535865|0.263713080|0.983122363
7-1.mid,566,58.96361625,59.47510078125,0.511484531249998,511.48453124999804,3,UP|DOWN|UP,58.966287188|59.103840469|59.472429844,0.005221932|0.274151436|0.994778068
7-1.mid,2444,233.76712734375,234.299979375,0.5328520312500018,532.8520312500018,3,UP|DOWN|UP,233.800514063|233.919370781|234.265257187,0.062656642|0.285714286|0.934837093
7-1.mid,2452,234.8475215625,235.36968984375,0.5221682812500035,522.1682812500035,3,UP|DOWN|UP,234.878237344|235.015790625|235.341645000,0.058823529|0.322250639|0.946291560
7-1.mid,2464,237.00163265625,237.515788125,0.5141554687500047,514.1554687500047,3,UP|DOWN|UP,237.017658281|237.145863281|237.462369375,0.031168831|0.280519481|0.896103896
7-1.mid,3499,318.6348309375,319.13429625,0.4994653124999786,499.4653124999786,3,UP|DOWN|UP,318.638837344|318.757694062|319.092896719,0.008021390|0.245989305|0.917112299
7-2.mid,549,52.580075625,53.0581734375,0.47809781250000327,478.0978125000033,3,UP|DOWN|UP,52.589423906|52.788408750|52.975374375,0.019553073|0.435754190|0.826815642
7-2.mid,849,73.2023840625,73.691165625,0.4887815624999945,488.7815624999945,3,UP|DOWN|UP,73.233099844|73.390685156|73.668462656,0.062841530|0.385245902|0.953551913
7-2.mid,858,74.8076175,75.31108921875,0.5034717187499922,503.4717187499922,3,UP|DOWN|UP,74.835662344|74.994583125|75.272360625,0.055702918|0.371352785|0.923076923
7-2.mid,1944,173.12349140625,174.25863984375,1.1351484374999927,1135.1484374999927,3,UP|DOWN|UP,173.190264844|173.387914219|173.684388281,0.058823529|0.232941176|0.494117647
7-2.mid,1949,175.74101015625,176.9255709375,1.184560781249985,1184.560781249985,3,UP|DOWN|UP,175.803777188|175.933317656|176.626425937,0.052987599|0.162344983|0.747463360
7-2.mid,2433,220.92525984375,221.40335765625,0.47809781249998196,478.09781249998196,3,UP|DOWN|UP,220.950633750|221.128251094|221.307203906,0.053072626|0.424581006|0.798882682
7-2.mid,2728,241.74121125,242.248689375,0.5074781250000058,507.4781250000058,3,UP|DOWN|UP,241.762578750|241.949544375|242.246018437,0.042105263|0.410526316|0.994736842
7-3.mid,275,25.614583333333332,26.39453125,0.7799479166666679,779.9479166666679,3,UP|DOWN|UP,25.649739583|25.808593750|26.095052083,0.045075125|0.248747913|0.616026711
7-3.mid,867,74.37630208333333,74.86979166666667,0.4934895833333428,493.4895833333428,3,DOWN|UP|DOWN,74.473958333|74.791666667|74.812500000,0.197889182|0.841688654|0.883905013
7-3.mid,1506,123.04166666666667,124.10026041666667,1.05859375,1058.59375,3,DOWN|UP|DOWN,123.407552083|123.467447917|124.022135417,0.345633456|0.402214022|0.926199262
7-3.mid,2456,218.37369791666666,218.82291666666666,0.44921875,449.21875,3,UP|DOWN|UP,218.382812500|218.481770833|218.799479167,0.020289855|0.240579710|0.947826087
7-3.mid,3491,296.3932291666667,296.8828125,0.4895833333333144,489.5833333333144,3,UP|DOWN|UP,296.419270833|296.537760417|296.876302083,0.053191489|0.295212766|0.986702128
7-4.mid,535,58.2,58.66875,0.46875,468.75,3,UP|DOWN|UP,58.252083333|58.351041667|58.650000000,0.111111111|0.322222222|0.960000000
7-4.mid,751,73.84270833333333,74.44479166666667,0.60208333333334,602.08333333334,3,UP|DOWN|UP,73.870833333|74.031250000|74.391666667,0.046712803|0.313148789|0.911764706
7-4.mid,2259,223.23125,223.78854166666665,0.5572916666666572,557.2916666666572,3,UP|DOWN|UP,223.264583333|223.443750000|223.783333333,0.059813084|0.381308411|0.990654206
7-4.mid,2269,224.809375,225.27708333333334,0.4677083333333485,467.7083333333485,3,UP|DOWN|UP,224.822916667|224.963541667|225.222916667,0.028953229|0.329621381|0.884187082
7-5.mid,3855,323.703125,324.1708333333333,0.46770833333329165,467.70833333329165,3,UP|DOWN|UP,323.706250000|323.806250000|324.086458333,0.006681514|0.220489978|0.819599109
